id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
66447,66657,118716,5132,,Eps Cen,,13.664796,-53.466394,131.0616,-14.6,-12.79,3,2.29,-3.297,B1III,-0.171,-70.726493,-32.9381,-105.309044,3.5E-07,1.039E-05,-7.3E-06,3.57743511865052,-0.933164608567104,-7.07827973611111E-08,-6.2007669E-08,Eps,,Cen,1,66447,,1814.67977939693,Eps,2.301,2.281
78165,78401,143275,5953,,7Del Sco,Dschubba,16.005557,-22.62171,150.6024,-8.67,-36.9,-7,2.29,-3.599,B0.2IV,-0.117,-69.332609,-120.492107,-57.928452,2.98E-06,1.787E-05,-2.211E-05,4.19024512520822,-0.39482331934217,-4.20333461041667E-08,-1.78896248E-07,Del,7,Sco,1,78165,,2396.62452940864,Del,2.299,2.279
82144,82396,151680,6241,,26Eps Sco,,16.83608,-34.293232,19.5351,-611.83,-255.87,-3,2.29,0.836,K2IIIb,1.144,-4.842163,-15.39568,-11.006616,-5.042E-05,3.282E-05,-1.829E-05,4.40767543443901,-0.598529803311685,-2.96623554174306E-06,-1.240492764E-06,Eps,26,Sco,1,82144,,40.3273792976113,,,
71634,71860,129056,5469,,Alp Lup,,14.698823,-47.3882,142.4501,-21.15,-24.22,5,2.3,-3.468,B1.5III,-0.154,-73.354913,-62.611867,-104.837277,-2.75E-06,1.685E-05,-1.509E-05,3.84814276179168,-0.827080117441389,-1.025380934375E-07,-1.17421873E-07,Alp,,Lup,1,71634,,2124.2224773887,Alp,2.311,2.281
71125,71352,127972,5440,,Eta Cen,,14.591786,-42.157824,93.7207,-35.31,-32.44,0,2.33,-2.529,B1Vn + A,-0.157,-54.086167,-43.605833,-62.903,-2.37E-06,1.87E-05,-1.093E-05,3.82012073610753,-0.735792841143624,-1.71187710604167E-07,-1.57273557E-07,Eta,,Cen,1,71125,,894.540483778869,Eta,2.378,2.308
53754,53910,95418,4295,Wo 9343,48Bet UMa,Merak,11.030677,56.382427,24.4499,81.66,33.74,-12,2.34,0.399,A1V,0.033,-13.103033,3.398358,20.360601,7.37E-06,-1.191E-05,-8.01E-06,2.88782456911495,0.984058986291181,3.95898851541667E-07,1.63576135E-07,Bet,48,UMa,1,53754,,60.3114819617817,,,
71879,72105,129988,5505,,36Eps Boo,Izar,14.749784,27.074222,62.1118,-50.65,20,-23,2.35,-1.616,A0,0.966,-41.582771,-36.462926,28.269741,7.75E-06,2.708E-05,-5.34E-06,3.86148433836637,0.47253432342394,-2.45558129201389E-07,9.6962736E-08,Eps,36,Boo,1,71879,,385.833559905351,,,
106972,107315,206778,8308,,8Eps Peg,Enif,21.736433,9.875011,211.4165,30.02,1.38,5,2.38,-4.246,K2Ibvar,1.52,172.769915,-116.330918,36.25782,2.116E-05,2.284E-05,2.27E-06,5.69058477548434,0.172351459541245,1.45541066902778E-07,6.690428E-09,Eps,8,Peg,1,106972,,4349.10607232454,Eps,2.404,2.364
86403,86670,160578,6580,,Kap Sco,,17.708132,-39.029983,148.1481,-6.49,-25.55,-14,2.39,-3.463,B1.5III,-0.171,-8.785101,-114.747994,-93.292778,-2.92E-06,2.297E-05,-5.24E-06,4.63597816768643,-0.681201709861581,-3.14644078680556E-08,-1.23869895E-07,Kap,,Sco,1,86403,,2114.46256165259,Kap,2.404,2.384
2076,2081,2261,99,,Alp Phe,Ankaa,0.438056,-42.305981,25.974,232.76,-353.64,75,2.4,0.327,K0III...,1.083,19.083654,2.198282,-17.483284,2.323E-05,3.218E-05,-8.456E-05,0.114682902957825,-0.738378668832116,1.12845232286111E-06,-1.714495099E-06,Alp,,Phe,1,2076,,64.4465984741688,,,
57828,58001,103287,4554,,64Gam UMa,Phad,11.897168,53.69476,25.5037,107.76,11.16,-13,2.41,0.377,A0V SB,0.044,-15.094867,0.406425,20.552678,8.62E-06,-1.356E-05,-9.9E-06,3.11467124530819,0.937150353420552,5.22435222166667E-07,5.4105206E-08,Gam,64,UMa,1,57828,,61.5460237371316,,,
83755,84012,155125,6378,Gl 656.1A,35Eta Oph,,17.172968,-15.72491,27.0929,41.16,97.65,-2.4,2.43,0.266,A2.5Va,0.059,-5.602493,-25.470005,-7.342684,5.04E-06,-2.25E-06,1.301E-05,4.49587261805647,-0.274451457570109,1.99549310916667E-07,4.73420559E-07,Eta,35,Oph,1,83755,Gl 656.1,68.1710526305853,,,
113521,113881,217906,8775,,53Bet Peg,Scheat,23.062901,28.082789,60.0962,187.76,137.61,9,2.44,-1.454,M2II-IIIvar,1.655,51.433435,-12.877612,28.290136,2.86E-06,5.567E-05,3.97E-05,6.03785330400396,0.490137131580919,9.10286166611111E-07,6.67152105E-07,Bet,53,Peg,1,113521,,332.353303577477,Bet,2.584,2.384
35806,35904,58350,2827,,31Eta CMa,Aludra,7.401584,-29.303104,609.7561,-3.76,6.66,41,2.45,-6.476,B5Ia,-0.083,-190.762166,496.337122,-298.432917,-6.2E-06,4.711E-05,-3.36E-06,1.9377301884963,-0.511435637474829,-1.82289943888889E-08,3.2288591E-08,Eta,31,CMa,1,35806,,33915.6386905822,Eta,2.509,2.409
104861,105199,203280,8162,Gl 826,5Alp Cep,Alderamin,21.30963,62.585573,15.0376,149.91,48.27,-11.5,2.45,1.564,A7IV-V,0.257,5.276111,-4.483201,13.348778,5.7E-07,1.386E-05,-8.82E-06,5.57884815236165,1.09232430467118,7.26784188520833E-07,2.34019563E-07,Alp,5,Cep,1,104861,,20.6252869784657,,,
45809,45941,81188,3734,,Kap Vel,,9.368562,-55.010668,175.4386,-10.72,11.24,22,2.47,-3.751,B2IV,-0.141,-77.65777,63.951481,-143.729782,-1.021E-05,2.022E-05,-1.295E-05,2.45268377524477,-0.960117278185751,-5.19720265555556E-08,5.4493057E-08,Kap,,Vel,1,45809,,2756.7666102901,,,
102157,102488,197989,7949,Gl 806.1A,53Eps Cyg,Gienah,20.770178,33.970256,22.2916,356.16,330.28,-10.9,2.48,0.739,K0III,1.021,12.262597,-13.834612,12.455654,9.44E-06,4.737E-05,2.337E-05,5.43761981873354,0.59289281587296,1.72671240466667E-06,1.601242624E-06,Eps,53,Cyg,1,102157,Gl 806.1,44.0960816450638,,,
113603,113963,218045,8781,,54Alp Peg,Markab,23.079348,15.205264,40.8831,61.1,-42.56,-4,2.49,-0.568,B9.5III,-0.002,38.311434,-9.417123,10.722722,1.21E-06,1.217E-05,-9.21E-06,6.04215914593514,0.265381926553857,2.96221158819444E-07,-2.06336702E-07,Alp,54,Peg,1,113603,,146.960289897965,,,
14100,14135,18884,911,,92Alp Cet,Menkar,3.037992,4.089734,76.3942,-11.81,-78.76,-26,2.54,-1.875,M2III,1.63,53.342561,54.414384,5.448321,-1.399E-05,-2.052E-05,-3.099E-05,0.795344514005663,0.071379322906528,-5.72564956736111E-08,-3.81839254E-07,Alp,92,Cet,1,14100,,489.778819368446,Alp,2.561,2.521
81130,81377,149757,6175,,13Zet Oph,,16.619316,-10.56709,112.2334,13.07,25.44,-15,2.54,-2.711,O9.5V,0.038,-39.017319,-103.200447,-20.582092,1.109E-05,9.22E-06,1.642E-05,4.35092675144505,-0.18443051180475,6.33651480486111E-08,1.233366E-07,Zet,13,Oph,1,81130,,1057.7913224995,Zet,2.55,2.52
67786,68002,121263,5231,,Zet Cen,,13.925667,-47.288375,117.096,-57.14,-44.75,7,2.55,-2.793,B2.5IV,-0.176,-69.545858,-38.36753,-86.039492,-3.58E-06,3.507E-05,-2.249E-05,3.6457311140528,-0.825337842348567,-2.77022537069444E-07,-2.16954122E-07,Zet,,Cen,1,67786,,1140.77501292212,,,
54712,54872,97603,4357,Gl 419,68Del Leo,Zosma,11.235138,20.523717,17.9147,143.31,-130.43,-20.2,2.56,1.294,A4V,0.128,-16.442201,3.337108,6.280742,1.259E-05,-1.526E-05,-1.785E-05,2.94135216538175,0.358206432003274,6.94786485604167E-07,-6.32342483E-07,Del,68,Leo,1,54712,,26.4484362685436,,,
78580,78820,144217,5984,,8Bet1Sco,Graffias,16.09062,-19.805453,123.9157,-6.75,-24.89,-1,2.56,-2.906,B0.5V,-0.065,-55.881427,-102.320756,-41.98604,-6.7E-07,7.23E-06,-1.372E-05,4.21251438265692,-0.345670369863594,-3.27249234375E-08,-1.20670125E-07,Bet-1,8,Sco,1,78580,,1265.90174930025,,,
25920,25985,36673,1865,,11Alp Lep,Arneb,5.545504,-17.822289,680.2721,3.27,1.54,24,2.58,-6.583,F0Ib,0.211,76.877195,643.047236,-208.208,-7.75E-06,2.603E-05,-2.68E-06,1.45180965171731,-0.311057614671362,1.58534073541667E-08,7.46613E-09,Alp,11,Lep,1,25920,,37428.2912240805,,,
59016,59196,105435,4621,,Del Cen,,12.13931,-50.722425,127.2265,-47.53,-6.42,11,2.58,-2.943,B2IVne,-0.128,-80.490795,-2.936809,-98.48459,-5.12E-06,2.915E-05,-1.122E-05,3.1780639137205,-0.885273329344082,-2.30431942368056E-07,-3.1125038E-08,Del,,Cen,1,59016,,1309.78496239969,Del,2.626,2.496
59621,59803,106625,4662,,4Gam Crv,Gienah Ghurab,12.263437,-17.541929,47.1032,-159.58,22.31,-4,2.58,-0.785,B8III,-0.107,-44.805937,-3.095058,-14.197066,-1.5E-07,3.652E-05,6.09E-06,3.21056040742538,-0.306164425583095,-7.73665671430556E-07,1.08161932E-07,Gam,4,Crv,1,59621,,179.473362683253,,,
93213,93506,176687,7194,,38Zet Sgr,,19.043532,-29.880105,27.0416,-14.1,3.66,22,2.6,0.44,A3IV,0.062,6.326274,-22.577554,-13.471863,3.55E-06,-1.951E-05,-1.079E-05,4.98558501186112,-0.521506218738425,-6.83587289583333E-08,1.774418E-08,Zet,38,Sgr,1,93213,,58.0764417521312,,,
74556,74785,135742,5685,,27Bet Lib,Zubeneschemali,15.283449,-9.382917,56.7537,-96.39,-20.76,-35,2.61,-1.16,B8V,-0.071,-36.549398,-42.420251,-9.252607,3.57E-06,4.477E-05,2E-07,4.00119752702082,-0.16376280166405,-4.673119066875E-07,-1.0064732E-07,Bet,27,Lib,1,74556,,253.512863049791,,,
76835,77070,140573,5854,Gl 596.2,24Alp Ser,Unukalhai,15.737798,6.425627,22.6757,134.66,44.14,2.7,2.63,0.852,K2III,1.167,-12.5786,-18.695648,2.537718,1.105E-05,-1.009E-05,5.13E-06,4.12014598643839,0.112148346471632,6.52850102236111E-07,2.13996758E-07,Alp,24,Ser,1,76835,,39.7374505061463,,,
8884,8903,11636,553,Gl 80,6Bet Ari,Sheratan,1.910668,20.808035,17.9856,96.32,-108.8,-4,2.64,1.365,A5V...,0.165,14.752622,8.063457,6.389157,-4.43E-06,7.15E-06,-1.032E-05,0.5002117420097,0.363168721573765,4.66972537111111E-07,-5.27477284E-07,Bet,6,Ari,1,8884,,24.7742205763328,,,
26569,26634,37795,1956,,Alp Col,Phakt,5.660817,-34.074108,80.1282,-0.1,-24.05,35,2.65,-1.869,B7IV,-0.12,5.885917,66.110037,-44.89318,2.2E-06,2.432E-05,-2.779E-05,1.48199832675788,-0.594705371229787,-4.84813680555555E-10,-1.1659769E-07,Alp,,Col,1,26569,,487.079666492537,,,
28309,28380,40312,2095,,37The Aur,,5.995351,37.212585,50.7614,42.09,-73.61,30,2.65,-0.878,A0p Si,-0.083,0.049188,40.426416,30.69934,-1.031E-05,3.54E-05,4.13E-06,1.56957915350818,0.649482133375687,2.04058078145833E-07,-3.5687135E-07,The,37,Aur,1,28309,,195.523966962089,The,2.66,2.63
61166,61359,109379,4786,,9Bet Crv,Kraz,12.573121,-23.396759,44.6628,0.86,-56,-8,2.65,-0.6,G5II,0.893,-40.529889,-6.127261,-17.73539,1.221E-05,1.66E-06,-7.88E-06,3.29163530048223,-0.408350480587034,4.16939765277778E-09,-2.71495661E-07,Bet,9,Crv,1,61166,,151.356124843621,,,
6672,6686,8538,403,,37Del Cas,Ruchbah,1.430216,60.235283,30.4785,297.24,-49.49,7,2.66,0.24,A5Vv SB,0.16,14.082378,5.53413,26.457567,-6.85E-06,4.45E-05,2.58E-06,0.374429587276611,1.05130401557496,1.44106018408333E-06,-2.3993429E-07,Del,37,Cas,1,6672,,69.8232404077171,Del,2.666,2.656
67711,67927,121370,5235,Gl 534,8Eta Boo,Mufrid,13.911411,18.397717,11.396,-60.95,-358.1,1,2.68,2.396,G0IV,0.58,-9.487671,-5.188142,3.596709,-7.95E-06,-5.1E-07,-1.845E-05,3.64199895242804,0.321100735969337,-2.95493938298611E-07,-1.73611779E-06,Eta,8,Boo,1,67711,,9.58517397685646,,,
73046,73273,132058,5571,,Bet Lup,,14.975537,-43.13396,117.3709,-34.06,-38.3,-0.8,2.68,-2.668,B2III,-0.184,-60.951955,-60.176134,-80.247234,-2.59E-06,2.468E-05,-1.534E-05,3.92058648413403,-0.752829621731841,-1.65127539597222E-07,-1.85683639E-07,Bet,,Lup,1,73046,,1016.71680046638,,,
22961,23015,31398,1577,,3Iot Aur,Hassaleh,4.949894,33.16609,151.2859,3.63,-18.54,18,2.69,-3.209,K3IIvar,1.49,34.378539,121.884168,82.763748,3.64E-06,2.271E-05,-1.31E-06,1.29587921098895,0.57885747451101,1.75987366041667E-08,-8.9884456E-08,Iot,3,Aur,1,22961,,1673.40090683931,,,
52575,52727,93497,4216,,Mu  Vel,,10.779488,-49.420255,35.9195,62.55,-53.57,6,2.69,-0.087,G5III SB,0.901,-22.183186,7.339648,-27.280949,-4.8E-07,-1.131E-05,-1.073E-05,2.82206348544588,-0.86254617150352,3.032509571875E-07,-2.59714688E-07,Mu,,Vel,1,52575,,94.3626220276727,,,
61392,61585,109668,4798,,Alp Mus,,12.619739,-69.135564,96.7118,-39.87,-12.44,13,2.69,-2.237,B2IV-V,-0.176,-33.992375,-5.563974,-90.370102,-2.31E-06,1.856E-05,-1.45E-05,3.30383994266687,-1.20664321671968,-1.932952144375E-07,-6.0310821E-08,Alp,,Mus,1,61392,,683.596766838105,Alp,2.7,2.69
85436,85696,158408,6508,,34Ups Sco,,17.512732,-37.295811,176.6784,-4.19,-29.14,8,2.7,-3.536,B2IV,-0.179,-17.880984,-139.40881,-107.054828,-2.46E-06,9E-06,-2.481E-05,4.58482259425518,-0.650934698153677,-2.03136932152778E-08,-1.41274706E-07,Ups,34,Sco,1,85436,,2261.51774610836,,,
35169,35264,56855,2773,,Pi  Pup,,7.285711,-37.09747,247.5248,-10.57,7,16,2.71,-4.258,K3Ib,1.616,-65.206299,186.349551,-149.300305,5.99E-06,2.129E-05,-3.17E-06,1.90739455860795,-0.647472992051626,-5.12448060347222E-08,3.3936957E-08,Pi,,Pup,1,35169,,4397.44078447369,Pi,2.741,2.681
89653,89931,168454,6859,,19Del Sgr,Kaus Meridionalis,18.3499,-29.828103,106.6098,29.96,-26.38,-20,2.72,-2.419,K3III,1.38,8.460232,-92.098382,-53.027575,1.318E-05,2.584E-05,-1.65E-06,4.80399251293906,-0.52059861007117,1.45250178694444E-07,-1.27893848E-07,Del,19,Sgr,1,89653,,808.351037390069,,,
96970,97278,186791,7525,,50Gam Aql,Tarazed,19.770994,10.613261,121.0654,15.72,-3.08,-2,2.72,-2.695,K3II,1.507,53.215608,-106.431852,22.297682,7.5E-06,5.63E-06,-2.15E-06,5.17603418586122,0.185236351342716,7.62127105833333E-08,-1.4932261E-08,Gam,50,Aql,1,96970,,1042.3174293933,,,
79352,79593,146051,6056,,1Del Oph,,16.239094,-3.694323,52.4659,-45.83,-142.91,-20,2.73,-0.869,M1III,1.584,-23.290749,-46.890988,-3.380547,-3.2E-07,2.556E-05,-3.495E-05,4.25138494183654,-0.064478098413263,-2.22190109798611E-07,-6.9284723E-07,Del,1,Oph,1,79352,,193.909907861485,,,
80089,80331,148387,6132,Gl 624.1A,14Eta Dra,,16.39986,61.514213,28.2326,-16.98,56.68,-13.7,2.73,0.476,G8III,0.91,-5.477258,-12.300885,24.814526,3.37E-06,1.328E-05,-8.62E-06,4.29347337068807,1.07362555443345,-8.23213629583333E-08,2.74792394E-07,Eta,14,Dra,1,80089,Gl 624.1,56.1823628134228,,,
52268,52419,93030,4199,,The Car,,10.715949,-64.39445,139.6648,-18.87,12.06,24,2.74,-2.985,B0Vp,-0.22,-56.980945,19.910719,-125.948607,-1.275E-05,1.799E-05,-1.861E-05,2.80542883251201,-1.12389517140037,-9.14843415208333E-08,5.8468529E-08,The,,Car,1,52268,,1361.44468246595,,,
61748,61941,110379,4825,Gl 482A,29Gam Vir,Porrima,12.694345,-1.449375,11.685,-616.66,60.66,-19.9,2.74,2.402,F0V+...,0.368,-11.488622,-2.111702,-0.295552,1.361E-05,3.802E-05,3.95E-06,3.32337177354463,-0.025296362730193,-2.98965204251389E-06,2.94087978E-07,Gam,29,Vir,1,61748,Gl 482,9.53235043920515,,,
26176,26241,37043,1899,,44Iot Ori,Hatsya,5.590551,-5.909901,714.2857,2.27,-0.62,22,2.75,-6.519,O9III,-0.21,76.014147,706.411475,-73.54604,-5.44E-06,2.287E-05,-4.45E-06,1.46360274229612,-0.103147236301135,1.10052705486111E-08,-3.005844E-09,Iot,44,Ori,1,26176,,35285.8025828527,,,
64904,65109,115892,5028,Gl 508.1,Iot Cen,,13.343296,-36.712295,18.0213,-340.76,-87.98,0.1,2.75,1.471,A2V,0.068,-13.562569,-4.976416,-10.773082,-6.02E-06,2.95E-05,-6.22E-06,3.49326680455289,-0.640750421216915,-1.65205109786111E-06,-4.26539076E-07,Iot,,Cen,1,64904,,22.4698410364016,,,
72396,72622,130841,5531,Gl 564.1,9Alp2Lib,Zubenelgenubi,14.847977,-16.041778,23.2396,-105.69,-69,-46.7,2.75,0.919,A3IV,0.147,-16.408581,-15.151818,-6.421874,2.722E-05,4.135E-05,5.73E-06,3.88719116950368,-0.279981846062591,-5.12399578979167E-07,-3.34521439E-07,Alp-2,9,Lib,1,72396,,37.35940922588,,,
86475,86742,161096,6603,,60Bet Oph,Cebalrai,17.724543,4.567303,25.0941,-40.67,158.8,-12,2.76,0.762,K2III,1.168,-1.802333,-24.949291,1.998237,-3.94E-06,1.409E-05,1.828E-05,4.64027438272992,0.079714471486085,-1.97173723881944E-07,7.69884124E-07,Bet,60,Oph,1,86475,,43.1717844470923,,,
23820,23875,33111,1666,Wo 9175,67Bet Eri,Cursa,5.130829,-5.086446,27.3973,-83.39,-75.44,-9.2,2.78,0.591,A3IIIvar,0.161,6.156194,26.585876,-2.429001,8.48E-06,-1.249E-05,-9.15E-06,1.34324795349638,-0.0887752322551,-4.04286128215278E-07,-3.6574344E-07,Bet,67,Eri,1,23820,,50.5358994753168,,,
80571,80816,148856,6148,,27Bet Her,Kornephoros,16.503668,21.489613,42.6621,-98.43,-14.49,-26,2.78,-0.37,G8III,0.947,-15.155861,-36.689058,15.62843,-9.79E-06,2.963E-05,-1.253E-05,4.32065013148157,0.375064505316857,-4.77202105770833E-07,-7.0249502E-08,Bet,27,Her,1,80571,,122.461619926505,,,
84086,84345,156014,6406,,64Alp1Her,Rasalgethi,17.244127,14.390333,110.2536,-6.71,32.78,-33,2.78,-2.432,M5IIvar,1.164,-20.995512,-104.709944,27.400863,3.77E-06,3.703E-05,8.58E-06,4.51450198135377,0.251158687566835,-3.25309979652778E-08,1.58921924E-07,Alp-1,64,Her,1,84086,,818.087957945748,Alp,2.967,2.567
59565,59747,106490,4656,,Del Cru,,12.252427,-58.748928,105.8201,-36.68,-10.72,22,2.79,-2.333,B2IV,-0.193,-54.778605,-3.62525,-90.466,-8.2E-06,1.831E-05,-2.209E-05,3.20767776199049,-1.02536222075523,-1.77829658027778E-07,-5.1972026E-08,Del,,Cru,1,59565,,746.792589930884,Del,2.794,2.784
85410,85670,159181,6536,,23Bet Dra,Rastaban,17.507213,52.301387,116.5501,-15.59,11.57,-20,2.79,-2.543,G2II,0.954,-9.169333,-70.678899,92.218765,-6.46E-06,1.867E-05,-1.219E-05,4.58337771165354,0.912831406813242,-7.55824527986111E-08,5.6092942E-08,Bet,23,Dra,1,85410,,906.149802231998,,,
76065,76297,138690,5776,,Gam Lup,,15.585681,-41.166757,129.0323,-16.05,-25.52,2,2.8,-2.753,B2IV,-0.216,-57.388809,-78.369378,-84.935884,-2.8E-06,1.317E-05,-1.336E-05,4.08032169413979,-0.718495450588946,-7.78125957291667E-08,-1.23724451E-07,Gam,,Lup,1,76065,,1099.51206687935,,,
25542,25606,36079,1829,,9Bet Lep,Nihal,5.470756,-20.759441,49.1642,-5.03,-85.92,-14,2.81,-0.648,G5II,0.807,6.349344,45.531613,-17.425966,-1.66E-06,-2.061E-05,-1.407E-05,1.43224069862138,-0.362320594829247,-2.43861281319444E-08,-4.16551914E-07,Bet,9,Lep,1,25542,,158.197639860115,,,
81444,81693,150680,6212,Gl 635A,40Zet Her,,16.688113,31.602726,10.7158,-462.58,345.05,-70.4,2.81,2.66,F9IV,0.65,-3.073152,-8.593139,5.615032,1.18E-06,7.468E-05,-2.246E-05,4.36893779380267,0.551571613434035,-2.24265112351389E-06,1.672849604E-06,Zet,40,Her,1,81444,Gl 635,7.51622894018205,,,
2016,2021,2151,98,Gl 19,Bet Hyi,,0.427916,-77.254247,7.4588,2220.12,324.37,22.9,2.82,3.457,G2IV,0.618,1.635267,0.184517,-7.275205,7.54E-06,8.163E-05,-2.026E-05,0.112028110147992,-1.34834096383632,1.076344548475E-05,1.572590135E-06,Bet,,Hyi,1,2016,,3.60744733864192,,,
81020,81266,149438,6165,,23Tau Sco,,16.598043,-28.216016,145.3488,-8.59,-22.5,2,2.82,-2.992,B0V,-0.206,-45.960032,-119.546841,-68.7205,-3.61E-06,7.49E-06,-1.494E-05,4.34535746160192,-0.492462384476933,-4.16454951597222E-08,-1.09083078E-07,Tau,23,Sco,1,81020,,1370.25059712425,,,
90217,90496,169916,6913,Gl 713.1,22Lam Sgr,Kaus Borealis,18.466179,-25.4217,23.9693,-44.81,-186.29,-43.2,2.82,0.922,K1IIIb,1.025,2.635486,-21.487046,-10.289309,-1.116E-05,4.82E-05,-5.8E-07,4.83443427510616,-0.443692367644794,-2.17245010256944E-07,-9.03159405E-07,Lam,22,Sgr,1,90217,,37.2563238466604,,,
1065,1067,886,39,,88Gam Peg,Algenib,0.220598,15.183596,120.048,4.7,-8.24,4,2.83,-2.567,B2IV,-0.19,115.664183,6.687324,31.442127,5.04E-06,3.03E-06,-3.56E-06,0.057752413379626,0.265003740449339,2.27862429861111E-08,-3.9948647E-08,Gam,88,Peg,1,1065,,926.4031007364,Gam,2.846,2.816
39644,39757,67523,3185,,15Rho Pup,,8.125737,-24.304324,19.4818,-83.29,46.38,46,2.83,1.382,F2mF5IIp,0.458,-9.379037,15.076242,-8.018549,-1.692E-05,4.209E-05,-1.537E-05,2.1273129937385,-0.424190475504881,-4.03801314534722E-07,2.24856585E-07,Rho,15,Pup,1,39644,,24.3893373027891,Rho,2.875,2.775
77716,77952,141891,5897,Gl 601A,Bet TrA,,15.919083,-63.430727,12.3778,-188.45,-401.92,0.4,2.83,2.367,F2III,0.315,-2.869157,-4.734869,-11.070637,1.41E-06,2.415E-05,-1.115E-05,4.16760612672542,-1.10707502492751,-9.13631381006945E-07,-1.948563144E-06,Bet,,TrA,1,77716,Gl 601,9.84464363980378,,,
18201,18246,24398,1203,,44Zet Per,,3.9022,31.883635,230.4147,4.41,-9.15,20,2.84,-3.973,B1Ib,0.271,102.130978,166.878316,121.704179,7.68E-06,2.199E-05,2.13E-06,1.02159364407748,0.556474415846054,2.13802833125E-08,-4.4360451E-08,Zet,44,Per,1,18201,,3382.20556669654,,,
84999,85258,157244,6461,,Bet Ara,,17.421665,-55.529884,198.0198,-8.23,-24.71,-0.4,2.84,-3.644,K3Ib-II,1.479,-16.904234,-110.792345,-163.251778,-4.83E-06,2.075E-05,-1.309E-05,4.56098110687355,-0.969179308227775,-3.99001659097222E-08,-1.1979746E-07,Bet,,Ara,1,84999,,2498.04351871415,,,
85530,85792,158427,6510,,Alp Ara,,17.530695,-49.876145,81.9672,-31.27,-67.15,0,2.84,-1.728,B2Vne,-0.136,-6.473763,-52.424912,-62.676478,-9.83E-06,2.177E-05,-1.72E-05,4.58952531048917,-0.870502943583377,-1.51601237909722E-07,-3.25552386E-07,Alp,,Ara,1,85530,,427.759831482038,Alp,2.874,2.794
17661,17702,23630,1165,,25Eta Tau,Alcyone,3.79141,24.105137,123.6094,19.35,-43.11,10,2.85,-2.61,B7III,-0.086,61.664507,94.489136,50.483636,1.16E-06,2.299E-05,-1.94E-05,0.992588774850163,0.420714009222201,9.38114471875E-08,-2.09003177E-07,Eta,25,Tau,1,17661,,963.829023623971,,,
63405,63608,113226,4932,,47Eps Vir,Vindemiatrix,13.036278,10.95915,33.6022,-275.05,19.96,-14,2.85,0.218,G8IIIvar,0.934,-31.782664,-8.840495,6.38806,2.13E-06,4.71E-05,4.7E-07,3.41288954304975,0.191273256727088,-1.33348002836806E-06,9.676881E-08,Eps,47,Vir,1,63405,,71.2524824752267,,,
107213,107556,207098,8322,Gl 837,49Del Cap,,21.784011,-16.127286,11.8666,263.26,-296.23,-6.3,2.85,2.478,A5mF2 (IV),0.18,9.534405,-6.248606,-3.296196,-8.3E-07,1.865E-05,-1.458E-05,5.70304068080433,-0.281474238431194,1.27632049543056E-06,-1.436163565E-06,Del,49,Cap,1,107213,,8.8879171988482,Del,2.93,2.82
118485,,60178,2890,Gl 278B,66Alp Gem,,7.576827,31.89052,15.8053,-162.69,-98.14,-1.2,2.85,1.856,A m,,-5.383676,12.292323,8.349873,1.024E-05,7.69E-06,-7.03E-06,1.98360871683116,0.5565945679503,-7.88743376895833E-07,-4.75800994E-07,Alp,66,Gem,2,36744,Gl 278,15.7615890496384,,,
9217,9236,12311,591,Gl 83,Alp Hyi,,1.979451,-61.569859,22.0119,262.54,26.88,15.2,2.86,1.147,F0V,0.29,9.103629,5.191033,-19.357346,-5.26E-06,2.925E-05,-1.231E-05,0.518219158261073,-1.07459675971823,1.27282983693056E-06,1.30317917E-07,Alp,,Hyi,1,9217,,30.2830769426578,,,
96858,97165,186882,7528,,18Del Cyg,,19.749574,45.13081,50.5817,43.22,48.44,-20,2.86,-0.66,B9.5III,-0.002,15.779435,-32.006459,35.8481,-6E-07,2.518E-05,-6.12E-06,5.17042644244414,0.787681221882777,2.09536472736111E-07,2.34843746E-07,Del,18,Cyg,1,96858,,159.955802861467,,,
30270,30343,44478,2286,,13Mu  Gem,,6.382673,22.513586,71.0227,56.84,-108.79,55,2.87,-1.387,M3IIIvar,1.621,-6.562116,65.281443,27.194957,-2.61E-05,6.402E-05,-1.306E-05,1.67097998922084,0.392936198997974,2.75568096027778E-07,-5.27428803E-07,Mu,13,Gem,1,30270,,312.464008580611,Mu,2.946,2.826
74717,74946,135382,5671,,Gam TrA,,15.315181,-68.679545,56.3698,-66.48,-32,-3,2.87,-0.885,A1V,0.014,-13.248562,-15.637336,-52.51191,-7.87E-06,1.881E-05,-3.2E-07,4.00950488883882,-1.1986841874783,-3.22304134833333E-07,-1.55140377E-07,Gam,,TrA,1,74717,,196.788628970685,,,
109784,110130,211416,8502,,Alp Tuc,,22.308371,-60.259587,61.237,-71.48,-38.15,42,2.87,-1.065,K3III,1.39,27.447381,-13.018072,-53.171301,1.27E-06,-2.409E-05,-4.291E-05,5.84031792873283,-1.05172820736867,-3.46544818861111E-07,-1.84956419E-07,Alp,,Tuc,1,109784,,232.27367963571,,,
